time,latitude,longitude,depth,mag,id,place,eventType
2016-07-19T00:19:55.080Z,33.2576667,-116.6113333,16.78,1.27,ci37417927,"3km SE of Warner Springs, CA",earthquake
2016-07-19T00:18:33.000Z,60.074,-153.6602,166.6,2.6,ak13769413,"68km SW of Redoubt Volcano, Alaska",earthquake
2016-07-18T23:53:58.950Z,33.2556667,-116.6018333,16.12,0.53,ci37371285,"4km SE of Warner Springs, CA",earthquake
2016-07-18T23:53:36.170Z,33.259,-116.6065,15.3,0.68,ci37417919,"4km SE of Warner Springs, CA",earthquake
2016-07-18T23:53:06.510Z,33.2556667,-116.6096667,16.73,1.07,ci37417895,"4km SE of Warner Springs, CA",earthquake
2016-07-18T23:51:28.690Z,33.2535,-116.627,15.72,1.96,ci37417887,"3km S of Warner Springs, CA",earthquake
2016-07-18T23:50:27.860Z,33.6451667,-116.7256667,14.15,0.72,ci37417879,"11km S of Idyllwild, CA",earthquake
2016-07-18T23:29:19.890Z,38.6841667,-112.228,3.09,0.87,uu60156147,"11km WNW of Monroe, Utah",earthquake
2016-07-18T23:28:40.000Z,60.5197,-150.6091,36.9,1.7,ak13769407,"8km ESE of Sterling, Alaska",earthquake
2016-07-18T23:20:27.000Z,64.9651,-147.3474,3.8,1.5,ak13769404,"20km NNE of Badger, Alaska",earthquake
2016-07-18T23:14:24.630Z,33.5001667,-116.5331667,8.39,0.41,ci37417839,"14km ESE of Anza, CA",earthquake
2016-07-18T23:05:39.370Z,-34.5583,-70.4352,10,4.3,us20006fnj,"42km ESE of Rengo, Chile",earthquake
2016-07-18T22:51:03.000Z,63.0658,-150.9912,113.9,1.5,ak13769034,"94km NNW of Talkeetna, Alaska",earthquake
2016-07-18T22:50:20.000Z,60.3367,-152.5636,159.8,2,ak13769035,"19km SSE of Redoubt Volcano, Alaska",earthquake
2016-07-18T22:45:28.251Z,36.7393,-116.2933,8.4,0.4,nn00552345,"45km ESE of Beatty, Nevada",earthquake
2016-07-18T22:41:22.010Z,36.6826,71.1562,240.69,4.1,us20006fng,"33km W of Ashkasham, Afghanistan",earthquake
2016-07-18T22:23:47.700Z,33.0406667,-114.962,-0.12,1.49,ci37417831,"44km NNW of Los Algodones, B.C., MX",quarry blast
2016-07-18T22:21:36.030Z,47.4263333,-122.0995,20.35,1.3,uw61168262,"1km S of Maple Heights-Lake Desire, Washington",earthquake
2016-07-18T22:15:45.000Z,62.3271,-148.0986,43.7,1,ak13769031,"71km NNE of Sutton-Alpine, Alaska",earthquake
2016-07-18T21:56:22.000Z,61.3338,-152.4002,0,1.2,ak13769028,"93km NW of Nikiski, Alaska",earthquake
2016-07-18T21:50:54.000Z,61.3071,-152.4295,0,2,ak13769026,"92km NW of Nikiski, Alaska",earthquake
2016-07-18T21:47:40.600Z,32.6676667,-115.9433333,7.62,0.92,ci37417823,"9km SSE of Ocotillo, CA",earthquake
2016-07-18T21:28:41.400Z,36.7031667,-121.3361667,3.65,1.75,nc72663071,"12km SSE of Ridgemark, California",earthquake
2016-07-18T21:24:56.690Z,35.6726667,-121.1191667,4.93,0.77,nc72663066,"7km ENE of San Simeon, California",earthquake
2016-07-18T21:16:34.760Z,-2.5398,126.3585,35,5.1,us20006fn5,"61km N of Airbuaya, Indonesia",earthquake
2016-07-18T21:14:56.630Z,36.8991667,-121.6161667,-0.11,1.42,nc72663046,"1km SE of Quarry near Aromas, CA",quarry blast
2016-07-18T21:14:24.528Z,37.1837,-116.6411,5.6,-0.2,nn00552337,"32km NNE of Beatty, Nevada",earthquake
2016-07-18T21:13:01.230Z,49.4381667,-120.5093333,-0.53,1.55,uw61168222,"2km S of Princeton, Canada",explosion
2016-07-18T21:09:26.370Z,-19.1385,-177.4054,563.79,5,us20006fn0,"215km NE of Ndoi Island, Fiji",earthquake
2016-07-18T21:03:24.566Z,39.9387,-120.8555,8,1,nn00552336,"3km E of East Quincy, California",earthquake
2016-07-18T20:57:32.160Z,37.6461667,-118.8273333,8.8,0.48,nc72663041,"12km E of Mammoth Lakes, California",earthquake
2016-07-18T20:33:57.920Z,46.1701667,-122.4453333,-1.27,1.61,uw61168187,"28km N of Amboy, Washington",explosion
2016-07-18T19:58:56.620Z,37.4491667,-113.0635,13.6,0.52,uu60156107,"25km S of Cedar City, Utah",earthquake
2016-07-18T19:56:56.030Z,47.673,-113.7383333,3.4,0.55,mb80162289,"29km ENE of Pablo, Montana",earthquake
2016-07-18T19:43:17.020Z,33.4865,-116.553,8.85,1.35,ci37417735,"14km SE of Anza, CA",earthquake
2016-07-18T19:27:49.000Z,60.2576,-152.2024,113.2,1.8,ak13768297,"39km SE of Redoubt Volcano, Alaska",earthquake
2016-07-18T19:27:04.520Z,36.0036667,-117.8896667,2.98,0.75,ci37417727,"7km SE of Coso Junction, CA",earthquake
2016-07-18T19:12:02.870Z,49.0108333,-122.1465,-0.87,0.69,uw61168132,"8km N of Peaceful Valley, Washington",explosion
2016-07-18T19:05:52.800Z,-21.514,-66.9265,239.57,4.3,us20006fla,"96km SW of Atocha, Bolivia",earthquake
2016-07-18T19:04:07.140Z,37.0275,-121.2006667,-0.17,1.24,nc72663016,"26km NE of Hollister, California",earthquake
2016-07-18T19:02:15.910Z,14.7149,-92.3517,76.71,4.9,us20006fl8,"7km E of Puerto Madero, Mexico",earthquake
2016-07-18T18:54:33.810Z,36.0276,-97.5209,9.66,2.8,us20006fky,"10km NE of Crescent, Oklahoma",earthquake
2016-07-18T18:34:16.380Z,35.0496667,-118.3216667,-0.84,1.53,ci37417703,"13km W of Mojave, CA",quarry blast
2016-07-18T18:24:44.000Z,60.0063,-140.7755,0.5,1.3,ak13767924,"78km NW of Yakutat, Alaska",earthquake
2016-07-18T18:18:39.000Z,62.9207,-151.0558,141,1.7,ak13767922,"82km NW of Talkeetna, Alaska",earthquake
2016-07-18T18:14:26.440Z,33.9525,-115.7028333,3.37,0.79,ci37417687,"38km NW of Desert Center, CA",earthquake
2016-07-18T17:58:17.530Z,36.6695,-89.983,4.27,1.71,nm60151676,"1km W of Bernie, Missouri",earthquake
2016-07-18T17:55:37.960Z,-11.4455,116.336,10,4.6,us20006fkk,"282km S of Kute, Indonesia",earthquake
2016-07-18T17:47:38.000Z,63.2292,-151.4664,9.1,3,ak13767888,"122km NW of Talkeetna, Alaska",earthquake
2016-07-18T17:14:23.120Z,47.7498333,-120.8215,10.42,1.08,uw61168072,"20km NW of Leavenworth, Washington",earthquake
2016-07-18T17:12:54.590Z,37.0216667,-121.197,3.29,0.8,nc72663006,"26km NE of Hollister, California",earthquake
2016-07-18T17:11:12.000Z,62.2897,-148.0544,24.4,2.1,ak13767532,"68km NE of Sutton-Alpine, Alaska",earthquake
2016-07-18T17:09:01.330Z,33.5206667,-116.506,15.21,0.67,ci37417671,"16km ESE of Anza, CA",earthquake
2016-07-18T17:03:42.000Z,65.2309,-148.9214,2.5,1,ak13767530,"60km NW of Ester, Alaska",earthquake
2016-07-18T16:57:51.000Z,61.2883,-152.4296,5,1.8,ak13767526,"90km NW of Nikiski, Alaska",earthquake
2016-07-18T16:56:46.600Z,36.7021667,-121.3361667,3.51,1.27,nc72663001,"12km SSE of Ridgemark, California",earthquake
2016-07-18T16:55:55.000Z,61.2993,-152.4173,0,2.3,ak13767522,"91km NW of Nikiski, Alaska",earthquake
2016-07-18T16:39:10.090Z,41.8928333,-112.2811667,5.33,1.02,uu60156082,"19km NNW of Garland, Utah",earthquake
2016-07-18T16:37:58.000Z,62.466,-149.2899,47.9,2.3,ak13767514,"44km NE of Y, Alaska",earthquake
2016-07-18T16:18:19.260Z,44.6859,141.2005,251.5,4,us20006fjk,"52km S of Rishiri Town, Japan",earthquake
2016-07-18T16:15:33.310Z,38.8096667,-122.826,2.4,0.68,nc72662996,"7km WNW of The Geysers, California",earthquake
2016-07-18T16:14:11.000Z,62.8628,-148.3675,57.5,1.3,ak13767512,"65km SSE of Cantwell, Alaska",earthquake
2016-07-18T16:09:30.220Z,36.9216667,-112.4378333,22.87,2.11,uu60156077,"8km ESE of Fredonia, Arizona",earthquake
2016-07-18T16:07:50.130Z,33.3163333,-116.3815,9.01,0.71,ci37417639,"7km N of Borrego Springs, CA",earthquake
2016-07-18T15:52:03.000Z,61.1658,-147.4108,0,1.8,ak13767511,"57km W of Valdez, Alaska",earthquake
2016-07-18T15:43:27.419Z,37.0801,-116.1655,2.9,0.3,nn00552276,"56km ENE of Beatty, Nevada",earthquake
2016-07-18T15:39:47.140Z,35.7433333,-83.855,18.9,2.01,se60151651,"6km SSE of Wildwood, Tennessee",earthquake
2016-07-18T15:26:01.750Z,33.1863333,-115.5961667,3.76,1.33,ci37417623,"9km SW of Niland, CA",earthquake
2016-07-18T15:16:18.580Z,32.613,-115.7303333,9.34,1.24,ci37417615,"14km WNW of Progreso, B.C., MX",earthquake
2016-07-18T14:50:51.340Z,33.5043333,-116.5348333,8.86,0.45,ci37417607,"14km ESE of Anza, CA",earthquake
2016-07-18T14:47:38.230Z,43.4231667,-110.5366667,4.39,0.51,mb80162209,"19km ESE of Jackson, Wyoming",earthquake
2016-07-18T14:46:00.740Z,47.4538333,-116,0.23,1.7,mb80162669,"5km S of Osburn, Idaho",earthquake
2016-07-18T14:38:31.470Z,43.398,-110.5241667,3.26,0.77,mb80162204,"21km ESE of Jackson, Wyoming",earthquake
2016-07-18T14:33:38.738Z,37.3957,-117.0153,14.7,-0.2,nn00552292,"39km SSE of Goldfield, Nevada",earthquake
2016-07-18T14:31:03.910Z,36.5306667,-121.0406667,6.06,1.16,nc72662986,"28km ENE of Soledad, California",earthquake
2016-07-18T14:24:24.351Z,38.2656,-118.706,12.6,0.2,nn00552259,"29km SSW of Hawthorne, Nevada",earthquake
2016-07-18T14:21:45.120Z,38.8391667,-122.8278333,2.39,0.35,nc72662976,"9km WNW of Cobb, California",earthquake
2016-07-18T14:17:35.260Z,33.4995,-116.533,9.49,0.57,ci37417591,"14km ESE of Anza, CA",earthquake
2016-07-18T14:16:20.970Z,19.3903333,-155.2786667,2.723,1.74,hv61344331,"6km SW of Volcano, Hawaii",earthquake
2016-07-18T13:58:19.410Z,-30.7072,-71.843,27.88,4.6,us20006fj1,"62km WSW of Ovalle, Chile",earthquake
2016-07-18T13:56:25.160Z,36.69,-121.319,3.49,0.98,nc72662971,"14km SSE of Ridgemark, California",earthquake
2016-07-18T13:51:53.000Z,57.4995,-155.0414,59.3,2.4,ak13766820,"63km W of Larsen Bay, Alaska",earthquake
2016-07-18T13:36:57.141Z,38.3407,-118.5733,11.3,0.1,nn00552256,"20km SSE of Hawthorne, Nevada",earthquake
2016-07-18T13:32:22.740Z,-31.7085,-68.5797,108.04,4.6,us20006fiw,"2km S of Pocito, Argentina",earthquake
2016-07-18T13:24:03.990Z,35.856,-120.3983333,3.59,0.63,nc72662966,"22km N of Shandon, California",earthquake
2016-07-18T13:15:56.000Z,33.9901667,-116.9188333,18.35,0.92,ci37417559,"8km NNW of Banning, CA",earthquake
2016-07-18T13:08:09.000Z,61.2826,-152.5003,0.1,2.1,ak13766813,"89km N of Redoubt Volcano, Alaska",earthquake
2016-07-18T13:06:05.530Z,47.572,-122.862,17.84,-0.06,uw61167927,"7km SSW of Seabeck, Washington",earthquake
2016-07-18T13:00:42.000Z,59.1662,-152.5076,83.2,2.4,ak13766808,"76km SW of Homer, Alaska",earthquake
2016-07-18T12:56:03.432Z,38.3419,-118.5699,11.2,0,nn00552255,"20km SSE of Hawthorne, Nevada",earthquake
2016-07-18T12:55:05.320Z,19.3893333,-155.2781667,2.752,2.76,hv61344141,"6km SW of Volcano, Hawaii",earthquake
2016-07-18T12:53:45.930Z,38.7924995,-122.7331696,1.12,0.72,nc72662961,"2km NE of The Geysers, California",earthquake
2016-07-18T12:37:55.490Z,33.9641667,-117.156,14.08,0.76,ci37417551,"8km ENE of Moreno Valley, CA",earthquake
2016-07-18T12:28:17.720Z,19.291,-154.975,38.381,1.9,hv61344131,"20km SSW of Leilani Estates, Hawaii",earthquake
2016-07-18T12:13:29.600Z,32.9161667,-116.225,7.32,0.87,ci37417543,"27km SSW of Ocotillo Wells, CA",earthquake
2016-07-18T11:50:20.510Z,38.139,-122.2623333,4.98,1.74,nc72662946,"3km N of Vallejo, California",earthquake
2016-07-18T11:49:09.120Z,33.2435,-116.1233333,5.55,1.81,ci37417527,"11km N of Ocotillo Wells, CA",earthquake
2016-07-18T11:45:52.000Z,61.2203,-151.3559,88,1.4,ak13766466,"59km N of Nikiski, Alaska",earthquake
2016-07-18T11:44:50.464Z,38.3511,-118.5749,8.1,1.3,nn00552253,"19km SSE of Hawthorne, Nevada",earthquake
2016-07-18T11:33:26.700Z,18.9081,-67.4589,5,3,pr16200005,"59km NW of San Antonio, Puerto Rico",earthquake
2016-07-18T11:31:49.890Z,42.4678333,-111.244,3.5,0.81,uu60156072,"16km NNE of Montpelier, Idaho",earthquake
2016-07-18T11:27:15.640Z,32.934,-116.2596667,10.31,1.42,ci37417519,"26km SSW of Ocotillo Wells, CA",earthquake
2016-07-18T11:23:43.031Z,37.4115,-119.0213,0,0.3,nn00552250,"26km S of Mammoth Lakes, California",earthquake
2016-07-18T11:07:35.030Z,45.6883333,-111.3325,6.56,0.64,mb80162229,"13km WNW of Four Corners, Montana",earthquake
2016-07-18T10:51:44.360Z,33.9445,-116.3223333,0.91,1.12,ci37417511,"15km NNE of Thousand Palms, CA",earthquake
2016-07-18T10:50:45.700Z,37.0241667,-121.1948333,-0.35,1.72,nc72662936,"26km NE of Hollister, California",earthquake
2016-07-18T10:36:34.153Z,39.7694,-120.1139,8.2,-0.1,nn00552268,"15km NW of Cold Springs, Nevada",earthquake
2016-07-18T10:31:51.223Z,38.4761,-118.3667,4.2,-0.1,nn00552267,"23km ESE of Hawthorne, Nevada",earthquake
2016-07-18T10:27:15.980Z,-31.8184,-177.9543,29.35,5.1,us20006fik,"99km ESE of L'Esperance Rock, New Zealand",earthquake
2016-07-18T10:09:34.577Z,38.2977,-118.6878,0.6,0.1,nn00552266,"25km SSW of Hawthorne, Nevada",earthquake
2016-07-18T10:07:52.000Z,61.3076,-152.5095,3.9,1.9,ak13766119,"92km N of Redoubt Volcano, Alaska",earthquake
2016-07-18T10:07:10.398Z,37.0384,-118.2216,5,0.5,nn00552290,"15km SSE of Big Pine, California",earthquake
2016-07-18T10:06:20.000Z,61.2973,-152.5025,0,2.5,ak13766113,"91km N of Redoubt Volcano, Alaska",earthquake
2016-07-18T10:01:03.130Z,42.4525,-111.2165,6.98,2.04,uu60156067,"15km NNE of Montpelier, Idaho",earthquake
2016-07-18T09:53:39.560Z,37.1892,-81.8317,0,3.4,us20006fi5,"11km NNW of Richlands, Virginia",mine collapse
2016-07-18T09:48:56.000Z,61.6879,-146.7218,31.7,0.9,ak13766111,"65km NNW of Valdez, Alaska",earthquake
2016-07-18T09:39:34.390Z,34.0201667,-117.084,16.27,1.21,ci37417503,"4km WSW of Yucaipa, CA",earthquake
2016-07-18T09:33:55.950Z,37.0236667,-121.1901667,-0.41,1.51,nc72662931,"26km NE of Hollister, California",earthquake
2016-07-18T09:27:25.020Z,37.0295,-121.1981667,2.02,3.68,nc72662921,"26km NE of Hollister, California",earthquake
2016-07-18T09:26:13.470Z,38.7778333,-122.7236667,1.63,0.45,nc72662926,"2km E of The Geysers, California",earthquake
2016-07-18T09:23:40.770Z,38.8268318,-122.8518295,2.18,0.73,nc72662916,"9km WNW of The Geysers, California",earthquake
2016-07-18T09:14:24.000Z,65.6512,-152.491,14.8,1.4,ak13765773,"56km NNW of Tanana, Alaska",earthquake
2016-07-18T09:14:00.932Z,38.229,-118.3525,10,0.6,nn00552248,"40km SE of Hawthorne, Nevada",earthquake
2016-07-18T09:10:46.870Z,36.7,-121.3356667,3.5,1.77,nc72662911,"12km SSE of Ridgemark, California",earthquake
2016-07-18T09:08:55.410Z,37.566,-118.8335,3.47,1.01,nc72662906,"15km SE of Mammoth Lakes, California",earthquake
2016-07-18T09:07:56.700Z,37.566,-118.8331667,3.45,1.12,nc72662901,"15km SE of Mammoth Lakes, California",earthquake
2016-07-18T08:59:42.870Z,-30.3748,-71.7858,29.98,5.2,us20006fhz,"61km WNW of Ovalle, Chile",earthquake
2016-07-18T08:55:37.000Z,62.9329,-149.7239,62.9,1.8,ak13765770,"64km SW of Cantwell, Alaska",earthquake
2016-07-18T08:38:50.800Z,19.0827,-64.796,12,2.3,pr16200004,"76km NNW of Road Town, British Virgin Islands",earthquake
2016-07-18T08:34:08.236Z,38.6571,-118.7979,7.7,0.1,nn00552271,"21km NW of Hawthorne, Nevada",earthquake
2016-07-18T08:24:21.250Z,38.2669,-118.7285,10.1,0.4,nn00552272,"30km SSW of Hawthorne, Nevada",earthquake
2016-07-18T08:21:31.750Z,35.6195,-118.2816667,7.87,1.5,ci37417471,"17km E of Lake Isabella, CA",earthquake
2016-07-18T08:11:19.470Z,36.7015,-121.3361667,3.66,1.27,nc72662886,"12km SSE of Ridgemark, California",earthquake
2016-07-18T08:10:53.750Z,36.7011667,-121.3353333,3.54,1.27,nc72662881,"12km SSE of Ridgemark, California",earthquake
2016-07-18T08:09:32.070Z,36.3786667,-117.8688333,0.66,1.39,ci37417463,"16km NE of Olancha, CA",earthquake
2016-07-18T07:53:20.620Z,19.383,-155.2805,2.392,0.94,hv61343946,"6km SW of Volcano, Hawaii",earthquake
2016-07-18T07:49:25.830Z,19.3713333,-155.2148333,3.056,1.42,hv61343936,"7km SSE of Volcano, Hawaii",earthquake
2016-07-18T07:47:39.150Z,33.5191667,-116.5253333,11.9,0.76,ci37417455,"14km ESE of Anza, CA",earthquake
2016-07-18T07:44:52.060Z,19.384,-155.2805,2.522,1.97,hv61343931,"6km SW of Volcano, Hawaii",earthquake
2016-07-18T07:16:41.000Z,63.2135,-149.6932,84.1,1.2,ak13765768,"42km WSW of Cantwell, Alaska",earthquake
2016-07-18T07:07:26.400Z,19.3992,-64.8314,50,2.4,pr16200003,"111km NNW of Road Town, British Virgin Islands",earthquake
2016-07-18T07:02:20.900Z,18.128,-67.1996,33,2.2,pr16200002,"6km NNW of Puerto Real, Puerto Rico",earthquake
2016-07-18T06:59:59.350Z,38.0213333,-113.4205,0.79,1.99,uu60156062,"44km NW of Enoch, Utah",earthquake
2016-07-18T06:56:47.000Z,61.2611,-152.0216,107.1,2.2,ak13765764,"74km NNW of Nikiski, Alaska",earthquake
2016-07-18T06:55:22.510Z,45.0676667,-122.3121667,7.09,1.02,uw61167822,"22km ESE of Molalla, Oregon",earthquake
2016-07-18T06:54:51.000Z,18.2252,-66.5126,23,2.1,pr16200001,"8km E of Jayuya, Puerto Rico",earthquake
2016-07-18T06:54:12.200Z,36.6936667,-121.3261667,4.33,2.77,nc72662876,"13km SSE of Ridgemark, California",earthquake
2016-07-18T06:43:20.000Z,61.8695,-151.7894,98,1.9,ak13765435,"93km W of Willow, Alaska",earthquake
2016-07-18T06:33:22.400Z,18.8295,-64.4801,42,2.1,pr16200000,"47km NNE of Road Town, British Virgin Islands",earthquake
2016-07-18T06:30:23.520Z,36.6938333,-121.3261667,4.01,1.25,nc72662871,"13km SSE of Ridgemark, California",earthquake
2016-07-18T06:28:32.571Z,40.7388,-116.003,4.7,2.5,nn00552242,"8km ENE of Carlin, Nevada",earthquake
2016-07-18T06:26:46.000Z,65.2548,-151.1071,12.2,1.5,ak13765431,"35km NW of Manley Hot Springs, Alaska",earthquake
2016-07-18T06:24:33.580Z,36.6928333,-121.3241667,4.26,1.94,nc72662866,"13km SSE of Ridgemark, California",earthquake
2016-07-18T06:21:50.000Z,34.3303333,-116.9241667,3.43,2.21,ci37417439,"10km N of Big Bear Lake, CA",earthquake
2016-07-18T06:19:35.350Z,34.896,-118.811,3.7,1.54,ci37417431,"8km NE of Lebec, CA",earthquake
2016-07-18T06:15:10.660Z,36.693,-121.3495,4.92,2.89,nc72662856,"13km S of Ridgemark, California",earthquake
2016-07-18T06:14:36.410Z,36.6855,-121.333,4.43,3.28,nc72662851,"14km SSE of Ridgemark, California",earthquake
2016-07-18T06:06:48.460Z,36.6926667,-121.3291667,4.47,2.33,nc72662846,"13km SSE of Ridgemark, California",earthquake
2016-07-18T06:06:16.920Z,36.6948333,-121.3256667,4.85,2.85,nc72662841,"13km SSE of Ridgemark, California",earthquake
2016-07-18T06:03:51.210Z,36.6936667,-121.3246667,4.12,2.74,nc72662836,"13km SSE of Ridgemark, California",earthquake
2016-07-18T06:01:27.050Z,36.6971667,-121.331,4.45,3.34,nc72662831,"13km SSE of Ridgemark, California",earthquake
2016-07-18T06:00:36.270Z,33.4615,-116.5731667,12.6,0.49,ci37417391,"14km SE of Anza, CA",earthquake
2016-07-18T05:59:35.980Z,36.6943321,-121.3288345,3,1.54,nc72662826,"13km SSE of Ridgemark, California",earthquake
2016-07-18T05:56:34.120Z,36.6903333,-121.3211667,4.26,2.05,nc72662821,"14km SSE of Ridgemark, California",earthquake
2016-07-18T05:53:31.160Z,36.6898333,-121.3251667,4.91,3.84,nc72662816,"13km SSE of Ridgemark, California",earthquake
2016-07-18T05:42:28.580Z,44.4723333,-112.6845,3.68,0.85,mb80162239,"19km SSW of Lima, Montana",earthquake
2016-07-18T05:38:18.510Z,34.0581667,-117.2475,17.87,0.86,ci37417375,"2km NE of Loma Linda, CA",earthquake
2016-07-18T05:37:48.410Z,36.6933333,-121.3246667,3.76,2.33,nc72662806,"13km SSE of Ridgemark, California",earthquake
2016-07-18T05:37:12.020Z,33.458,-116.5873333,11.76,1.37,ci37417367,"13km SE of Anza, CA",earthquake
2016-07-18T05:32:01.990Z,-7.9805,129.2061,43.64,5,us20006fgp,"232km W of Saumlaki, Indonesia",earthquake
2016-07-18T05:29:00.920Z,36.6941667,-121.3251667,3.91,2.35,nc72662801,"13km SSE of Ridgemark, California",earthquake
2016-07-18T05:26:12.530Z,36.6908333,-121.3201667,4.07,3.12,nc72662796,"14km SSE of Ridgemark, California",earthquake
2016-07-18T05:26:10.000Z,51.0972,-178.7283,25.1,2,ak13765417,"32km SE of Amatignak Island, Alaska",earthquake
2016-07-18T05:06:48.270Z,38.7605,-122.7348333,1.62,1.15,nc72662791,"2km SE of The Geysers, California",earthquake
2016-07-18T04:58:52.893Z,37.8406,-116.752,14.5,0.4,nn00552288,"45km ENE of Goldfield, Nevada",earthquake
2016-07-18T04:53:02.160Z,33.9388333,-116.8276667,7.01,0.8,ci37417343,"4km WNW of Cabazon, CA",earthquake
2016-07-18T04:47:13.000Z,59.3602,-154.2476,0,1.9,ak13765087,"57km SE of Old Iliamna, Alaska",earthquake
2016-07-18T04:42:38.380Z,46.8448333,-121.7633333,0.42,0.59,uw61167797,"27km NNW of Packwood, Washington",earthquake
2016-07-18T04:33:40.340Z,37.6233333,-118.9006667,6.43,0.4,nc72662786,"6km ESE of Mammoth Lakes, California",earthquake
2016-07-18T04:14:02.000Z,63.7672,-147.6004,7.7,0.9,ak13765086,"68km E of Healy, Alaska",earthquake
2016-07-18T04:08:47.150Z,36.2703,-117.5078,2.4,0.4,nn00552283,"56km N of Searles Valley, California",earthquake
2016-07-18T04:08:39.000Z,60.2663,-141.7263,13.2,1.2,ak13765084,"45km ENE of Cape Yakataga, Alaska",earthquake
2016-07-18T04:02:28.090Z,33.534,-116.7,5.57,0.01,ci37417335,"3km SW of Anza, CA",earthquake
2016-07-18T03:47:18.173Z,38.6559,-118.7439,14.9,0.5,nn00552280,"17km NW of Hawthorne, Nevada",earthquake
2016-07-18T03:41:47.150Z,33.4585,-116.4645,9.35,1.2,ci37417327,"22km ESE of Anza, CA",earthquake
2016-07-18T03:41:07.580Z,38.6373333,-122.7916667,7.05,1.47,nc72662771,"7km ENE of Healdsburg, California",earthquake
2016-07-18T03:21:20.900Z,39.32,-122.7956667,10.2,1.54,nc72662766,"19km NNE of Upper Lake, California",earthquake
2016-07-18T03:11:54.000Z,51.5692,176.6075,15.5,3,ak13764767,"90km SW of Kiska Volcano, Alaska",earthquake
2016-07-18T03:06:50.010Z,39.4807,71.8074,10,4.5,us20006fge,"36km NE of Karakenja, Tajikistan",earthquake
2016-07-18T03:06:34.000Z,63.151,-149.916,98.5,1.9,ak13764757,"55km WSW of Cantwell, Alaska",earthquake
2016-07-18T02:58:50.230Z,-30.7538,-71.7939,26.94,4.9,us20006fgd,"59km WSW of Ovalle, Chile",earthquake
2016-07-18T02:39:26.700Z,36.275,-97.564,4.688,2.5,us20006fg9,"24km W of Perry, Oklahoma",earthquake
2016-07-18T02:36:41.000Z,63.604,-147.9074,0,1.7,ak13764741,"57km ENE of Cantwell, Alaska",earthquake
2016-07-18T02:31:43.440Z,33.5015,-116.532,8.69,0.52,ci37417311,"14km ESE of Anza, CA",earthquake
2016-07-18T02:21:42.330Z,-1.0125,126.9317,10,4.3,us20006fg8,"90km WNW of Laiwui, Indonesia",earthquake
2016-07-18T02:12:08.640Z,38.3454,73.0095,122.24,4.3,us20006fg7,"86km WNW of Murghob, Tajikistan",earthquake
2016-07-18T02:07:38.000Z,61.3031,-152.5072,0.1,2.3,ak13764444,"92km N of Redoubt Volcano, Alaska",earthquake
2016-07-18T02:06:50.000Z,61.3069,-152.4937,1.6,1.9,ak13764440,"92km N of Redoubt Volcano, Alaska",earthquake
2016-07-18T01:56:51.880Z,33.8516667,-116.9841667,14.05,0.93,ci37417303,"8km NNW of San Jacinto, CA",earthquake
2016-07-18T01:42:29.557Z,41.1546,-116.2967,3.5,1.5,nn00552476,"51km NNW of Carlin, Nevada",earthquake
2016-07-18T01:35:52.270Z,-11.1844,-77.7708,71.23,5.2,us20006ffx,"18km WSW of Caleta de Carquin, Peru",earthquake
2016-07-18T01:35:51.429Z,36.6331,-116.9325,5.8,0.1,nn00552275,"34km SSW of Beatty, Nevada",earthquake
2016-07-18T01:35:48.000Z,63.9244,-148.9053,2.8,1.2,ak13764423,"8km NNE of Healy, Alaska",earthquake
2016-07-18T01:32:10.270Z,38.8296667,-122.8085,0.48,1.61,nc72662751,"7km W of Cobb, California",earthquake
2016-07-18T01:24:57.000Z,67.8722,-155.3186,10,1.4,ak13764147,"126km NNE of Kobuk, Alaska",earthquake
2016-07-18T01:22:11.000Z,61.6817,-151.0427,61.4,1.5,ak13764145,"53km W of Willow, Alaska",earthquake
2016-07-18T01:20:50.000Z,65.8424,-146.3699,2.1,1.3,ak13764144,"87km WNW of Circle Hot Springs Station, Alaska",earthquake
2016-07-18T01:13:14.540Z,-30.8128,-71.5862,24.18,4.5,us20006fft,"43km WSW of Ovalle, Chile",earthquake
2016-07-18T01:07:22.100Z,-31.3903,-69.1243,111.11,4.5,us20006ffs,"27km ESE of Calingasta, Argentina",earthquake
2016-07-18T01:00:39.070Z,43.4091667,-110.5473333,12.91,0.75,mb80162179,"19km ESE of Jackson, Wyoming",earthquake
2016-07-18T00:53:31.650Z,38.8256667,-122.784,2.36,0.24,nc72662746,"5km W of Cobb, California",earthquake
2016-07-18T00:22:20.000Z,59.3126,-154.7511,0,2.2,ak13763850,"49km S of Old Iliamna, Alaska",earthquake
2016-07-18T00:21:23.090Z,-22.349,-174.727,26.55,4.9,us20006ffn,"114km SSE of `Ohonua, Tonga",earthquake
2016-07-18T00:14:24.430Z,38.8323326,-122.8556671,1.28,0.92,nc72662736,"10km NW of The Geysers, California",earthquake
2016-07-18T00:01:02.820Z,36.2003333,-89.4213333,8.25,2.04,nm60125367,"9km SE of Ridgely, Tennessee",earthquake
2016-07-17T23:59:11.510Z,35.6728333,-121.116,4.8,2.92,nc72662731,"7km ENE of San Simeon, California",earthquake
2016-07-17T23:58:19.602Z,36.6283,-116.9406,6.1,-0.3,nn00552230,"35km SSW of Beatty, Nevada",earthquake
2016-07-17T23:55:51.250Z,38.8358345,-122.809166,1.85,0.69,nc72662726,"7km WNW of Cobb, California",earthquake
